,Text,Class
21441,would weird uncomfort work one whore coffe standslik would freez ass bitch get nake,OFF
21442,thatd ghetto littl meal,NOT
21443,that ya bm tho rt tyga aint hoe,OFF
21444,that deal breaker yo pussi shouldnt smell like sweati hoop short,OFF
21445,that legal tackl faggot rt pprichhil serious ,OFF
21446,that mighti big bitch saran wrap dress lol,OFF
21447,that im say hoe ass nigga,OFF
21448,that know pussi readi  vroomdet tiemyduragboo white peopl ,OFF
21449,that know lie get pussytalk tast like water fruit shittf,OFF
21450,that let beat build bitch,OFF
21451,that like say ive pinto sinc  rt shallow tonycleveng dude ive iphon sinc begin,NOT
21452,that nigga rt thevoiceofmiami fuck wrong bitch got cold ice,OFF
21453,that young ho dont want nuthin old bank roll,OFF
21454,that duck face that result walk pole tweet your retard,OFF
21455,that catfish stink tl sore pussi bad,OFF
21456,that okay minivan run red light im sure nail appoint import life bitch,OFF
21457,that real dedic   bitch got diarrhea still shit ,OFF
21458,that real pinchbach told nigga watch everybodi wasnt bandwagon jump bitch get austin,OFF
21459,that right im make browni right ,NOT
21460,that still pussi,OFF
21461,that kind bitch hate fuck,OFF
21462,that tell hoe aint throw neck rt shibermetimb aint nobodi got time,OFF
21463,that dont stunt hoe instagram teamrealbooti ,OFF
21464,that keep hereyou aint like hoe,OFF
21465,that tuck yo bitch u ignor ass mother fucker,OFF
21466,that could alway call smurf anyth niggah alway even im beef w babi,OFF
21467,that yo bitch gut,OFF
21468,that bitch act like need man,OFF
21469,spent half junior year senior year bitch dumb bitch sooo there,OFF
21470,that bad bestfriend say yu act like hoe cx,OFF
21471,that bc crazi lol that nicca tho rt pacosway man swear idt nobodi mom cooler mine yo,OFF
21472,that fuck give pussi rt xomaryjeanxo woke sex mind play cont ,OFF
21473,that bitch feel like,OFF
21474,that ya bitch dont love give head,OFF
21475,that hoe shit doe,OFF
21476,that thing nigga ask forrt igiveemnathan choosabl bitch tonit,OFF
21477,that aint cuf im grown af rt  hoe aint loyal,OFF
21478,yank come disparag pride ,NOT
21479,yanke dont need tanaka beltran big name player believ,NOT
21480,midwest us white trash,OFF
21481,south us white trash,OFF
21482,teabagg freemarket realli wonder bangladesh last coupl day tcot  teaparti randpaul,NOT
21483,gop elit call conserv nigger behind close door tcot teaparti,OFF
21484,yanke play tiger tonight word friend mtaraban,NOT
21485,african goshawk accipit tachiro speci bird prey accipitrida famili fou ,NOT
21486,buc  great uniform ruin trash smh,NOT
21487,conjur wasnt trash wasnt good insidi,NOT
21488,dmv system recent restructur narrat outlin dant inferno edit dant fat pissedoff cunt,OFF
21489,devil wear charli revlon lesserfilm,NOT
21490,english kill leprechaun thank god annoy littl bastard,OFF
21491,giant trash,NOT
21492,guy got excit saw oreo cooki crust thought make pie bum realiz cheesecak,NOT
21493,internet make think bitch theyr actual,OFF
21494,irish california white trash,OFF
21495,john cantli video issu al furqan media new level jihadi propaganda promis episod amp wage ideolog warfar,NOT
21496,kfan mock draft continu cleveland clock paul allen vike  pick go def back justin gilbert,NOT
21497,karat kid pussi,OFF
21498,met offic issu amber warn snowat least warn amber snowposh word yellow,NOT
21499,monday bitch,OFF
21500,offic fuzzi sock favorit blanket liter need life rn,NOT
21501,perfect gift jihadi shop list  ,NOT
21502,perfect gift jihadi shop list  ,NOT
21503,pirat made playoff yanke outhel frozen,NOT
21504,redskin trash fuck get,OFF
21505,republican lt governor missouri say hes sorri call law angloamerican law racist pig,NOT
21506,rick scottcharli crist ad run near nonstop florida past week get even wors,NOT
21507,saint pure trash lol smh,NOT
21508,south full white trash midwest full white trash west coast full white trash,OFF
21509,steeler new uniform look like homosexu bumblebe wtf,OFF
21510,tl talkin eatin pussi u watchin soccer ur grade faggot rt  game crazi ,OFF
21511,walk dead trash peoplethat ,NOT
21512,wayan bros retard show ever,NOT
21513,xs os exe hoe exit ghost ,OFF
21514,yanke still suck ,NOT
21515,bad bitch still awak,OFF
21516,baddest bitch world follow ig today start like pic aint even attract know catfish,OFF
21517,baddest bitch back chestnut ryancommakerri welcomehom,OFF
21518,beauti fairi pool near glenbrittl isl skye scotland ,NOT
21519,beauti need want man priceless idk see bitch strung fuck men joint custodi,OFF
21520,bengal trash like  week seem,NOT
21521,big homi drizzi threaten hoe ,OFF
21522,bird word ,NOT
21523,bird bee ,NOT
21524,bird bug voguet anat r  via etsi vintag jewelri bugout insect bird,NOT
21525,bird sing bring thought hot flesh spring morn hot sexual desir fill head let tast amp feel,OFF
21526,bitch coach said didnt like attitud,OFF
21527,bitch got nerv,OFF
21528,bitch freeee,OFF
21529,bitch offici though dick harder missil yo,OFF
21530,bitch roll eye bc didnt get tip doesnt listen u ask sweet potato fri instead regular,OFF
21531,bitch shot cj go upstat  rip  ,OFF
21532,bitch act like dont club ass littl ass skirt amp short give em yeast infect n shit,OFF
21533,bitch back ,OFF
21534,bitch behind annoy,OFF
21535,black california typic nigger,OFF
21536,boy shot albino deer ,NOT
21537,browni made sin,NOT
21538,brown schedul first half year liter retard easi,OFF
21539,chink realli hunt food rt wwltv dog shot arrow east ,OFF
21540,citi use hoesnow bitch look sick,OFF
21541,clip hang dick that automat shotti drum call tommi guarante get bitch,OFF
21542,club dont never get old yall hoe though,OFF
21543,corni facad apart nick cannon plan nigga actual genius level busi bitch,OFF
21544,day ex told sober cheat day elimin color skinni jean wardrob,OFF
21545,dean hoe fuck home bro,OFF
21546,earli bird get worm second mous get chees,NOT
21547,earli bird take nap noon,NOT
21548,easiest way sex chick smell good make laugh take get food fuck right pussi,OFF
21549,emoji use im flirt wit bitch gt ,OFF
21550,end yanke game plan cant even take,NOT
21551,fact bruin draft yanke fan goe show weak scout staff imo didnt homework firechor,NOT
21552,famili ron oneal need sue wutang trash song releas name,NOT
21553,fourth hokag littl bitch like nigga cant even take bitch ass fox,OFF
21554,fuck yellow cloud,OFF
21555,fuck mickey ds gave cooki big mac box ,OFF
21556,fuckin hoe,OFF
21557,fuck royal bitch work,OFF
21558,funni thing daughter never got kick one night stand didnt courag tell mom offici hoe,OFF
21559,ghetto hoe love feel nigga ab ya heard,OFF
21560,ghetto thuge version tree life come soon,OFF
21561,girl skip school aint noth  yo made say head bitch u suppos school catch,OFF
21562,gospel rt tibridotcom better wake realiz good lord aint stop creat pussi built shawti,OFF
21563,guinea fowl seem,NOT
21564,guy la fit fag ,OFF
21565,heat make wanna put hand niggah ,OFF
21566,hoe aint classi like trashyyi,OFF
21567,hoe everybodi nigga,OFF
21568,hoe rate e ,OFF
21569,homi reallli love fat bitch  like love,OFF
21570,homiez bitch like homiez,OFF
21571,intens bankhead bounc said know bitch cuz travel,OFF
21572,jig,NOT
21573,jigg,NOT
21574,ladi talk sit seat  hour piss like bruh  alreadi tri twice cant fuck pee bitch,OFF
21575,last atbat yanke stadium thank make good one captain farewellcaptain ,NOT
21576,last time pussi salmon pink ,OFF
21577,left tho rt bellodisastro  twitpic selfi bad   ,OFF
21578,leftisthomosexu war cathol church kick high gear infiltr priesthood boyrap fag,OFF
21579,lie twitter  nigga wouldnt know grade pussi even slap cross face ,OFF
21580,lit bitch that talkin shit aint math class today  realli want press issu,OFF
21581,littl bitch nervous tweet anymor,OFF
21582,littl bitch told sloppi top hoppi that gave sloppi toppi like sloppi toppi goddess,OFF
21583,major hoe think shit dont stink,OFF
21584,moment truli believ ur fuck pice trash love fell ,OFF
21585,beauti women havin retard caption pic sht extra dumb,OFF
21586,broke peopl say bitch nigga afford speak,OFF
21587,movi abouttim hard ass chick flick nigga goe back time quick n fuck bitch n lol,OFF
21588,music stop play hear fuck bitch ill spit ,OFF
21589,nation know rather real nigger amp bad bitch ,OFF
21590,nerv peopl though cant take nobodi serious continu laugh hoe,OFF
21591,nerv nicca  step crispi ass shoe wit dusti ass timb,OFF
21592,nice side long beach realli got hoe lol,OFF
21593,except babi momma stuck ghetto bitch stomp ass like african ritual,OFF
21594,part award like dyke part cypher amp old skool femal mcs,OFF
21595,reason cheat show bitch kind dick girl get,OFF
21596,thing nicca follow smh  ya self everyon els taken,OFF
21597,time scream tyres tackl hoe ass bitch thewalkingdead,OFF
21598,time year ill bitch cabl hocus pocus come fml,OFF
21599,peopl histor call white trash call reason theyr white trash truth hurt,OFF
21600,pilgrim high fuck like let kill big ass bird eat billion thing,OFF
21601,pilot seen eye said aw red told get high bitch im man ,OFF
21602,power christ compel pop pussi,OFF
21603,price wrong bitch,OFF
21604,proisi jihadi prayer hajj make round ,NOT
21605,punish fit crime instanc take last twinki choke twinki twinki sacr,NOT
21606,question alon  kfromtheg citi got bitch gold teeth,OFF
21607,reason shelbi hate sandwich queer ronandfezsxm,OFF
21608,redskin beg lose game smh,NOT
21609,redskin chang name injun,NOT
21610,republican teabagg hate screw em ,NOT
21611,rich kid bever hill trash even entertain trash look mid thirti,OFF
21612,right english person go busi import suspicion roug wog cop,NOT
21613,bitch tell let go one would go grab right ,OFF
21614,bitch fail geometri know exact angl use take perfect selfi,OFF
21615,bitch chick pose wit pic instagram like bitch text boyfriend aint textin back,OFF
21616,shit bitch brag hilari,OFF
21617,solut simpl  buy bitch,OFF
21618,spot open take better grab anoth bitch determin beauti enough,OFF
21619,street dirti hoe niggad tri wife though,OFF
21620,thing work black peopl bitch never fuck time wanna complain short check bitch dietoday,OFF
21621,thinner eyebrow crazier bitch,OFF
21622,tweeter gurl tumblr use taser roach im assum hous bitch shame,OFF
21623,two ringless fag rt everybodyhatesx barkley amp reggi talk nonsens entir game,NOT
21624,type bitch like think broke disgust,OFF
21625,ugliest bitch swear bad ,OFF
21626,undesir rt kinghorsedick vianawf  bitch big bruh,OFF
21627,valu abu  statement credenti jihadi circl impecc  face trial terror charg,NOT
21628,way hawk girl green lantern trust hoe nope,OFF
21629,way fuck would think love bitch,OFF
21630,way see bitch fake affili ,OFF
21631,way klansman would say nigger slave way gop say conserv gop liter see conserv slave,OFF
21632,weeknd bitch love dark skin fella,OFF
21633,whole afternoon deep voic bitch,OFF
21634,wife new bitch name ursula ,OFF
21635,willow tree pocohonta bitch  year old,OFF
21636,word bitch dont appli women women got littl bitch em,OFF
21637,world n everi bitch,OFF
21638,world better place bitch like die lone ,OFF
21639,thee bear trash tho,NOT
21640, insult even selfdeprec first thing straight go faggot queer tranni gay even suppos alli,OFF
21641,gotta load lux vs murda mook ,NOT
21642,salsa negro awesom stacymungo loriisright,NOT
21643,bad bitch blow kiss earlob,OFF
21644,browni tho ,NOT
21645,chick triedto put fire lol im dirt bag court dumb hoe though,OFF
21646,gay dude stay baddest bitchesno punch line,OFF
21647,hoe dont like ,OFF
21648,hoe gone call strvp,OFF
21649,hoe look clean foot,OFF
21650,old bytch sorri phuck sack  pussi get ripe ,OFF
21651,pretti bitch love bitch love guccccci,OFF
21652,pretti nail bitch bail outta jail bitch,OFF
21653,queer ass short rabchenko got,OFF
21654,quicc blast bitch cash bitch ,OFF
21655,quiet girl hoe watch,OFF
21656,shit ugli hoe rt sirrocobama  rt burgerk nugget amp u still actin chicken ,OFF
21657,shoota grandmama hous aint around bitch ina minut ,OFF
21658,shoota grandmoma hous aint round bitch minut,OFF
21659,squirrel faggot b rt  threesomethursday  ,OFF
21660,taz angel hoe need furnitur,OFF
21661,women bar  happyhour pleasur old hoe pure savag ,OFF
21662,hit bitch like free throw ,OFF
21663,went insid order hide mutant bird,NOT
21664,zerah cushit came armi one million men  chariot came far  ,NOT
21665,bitch expens im budget boo cant afford shit bitch want,OFF
21666,shoot bitch ass stupid shit like key car bust window,OFF
21667,bitch gon fuck money long ,OFF
21668,fuck yo bitch,OFF
21669,mexican bitch wanna speak fuckin languag amp give attitud cant speak right ass tf,OFF
21670,there stupid bitch class liter ask question everi time professor say someth,OFF
21671,wanna ask maad question bitch tell need stop interrupt playlist,OFF
21672,bitch sing sound like hors choke,OFF
21673,yall idol kany wife hoe lol,OFF
21674,wouldv die didnt breath bitch,OFF
21675, type nigga world real nigga  amp bitch nigga,OFF
21676,lot top tier wrestler start yardi,NOT
21677,girl women ladi bitch maam beeeitch dumb ass bitch hahaha,OFF
21678,real life hoe ig crazi,OFF
21679,retard ass movi netflix,OFF
21680,trash bag hall that like  wks weird thing chang consist everi day,NOT
21681,rule tie goe runner safe yanke johnsterl,NOT
21682,noth wrong ariana grand caus dont look like hoe yall gotta problem,OFF
21683,yellow thing sky dont know make,NOT
21684,bitch joint custodi dick act understand that part time benefit,OFF
21685,may fag hag switch comin,OFF
21686,side trip dc charli palmer cpac shannityshair thefriddl  ,NOT
21687,reason block bitch,OFF
21688,go act like hoe ,OFF
21689,there bird nest garag bird fli poop car ,NOT
21690,there differ ya bitch ya friend bitch rey build wit friend tryna compet,OFF
21691,there green bowl high spliff high j high blunt high moke high moke  coffe high,NOT
21692,there lot big booti bitch pharr gym ,OFF
21693,there special place hell peopl slam brake yellow light ,NOT
21694,there appar wee cunt whos year younger call sean brown cheeki lol,OFF
21695,there dude twitter respect dickyou knowth mirror selfi niggazth nude droppersdick avispussi eat avi,OFF
21696,there gonna lot trash talk todayworldcup,NOT
21697,there gotta like  white trash motherfuck live hous dont think job,OFF
21698,there like  injuri game footbal shit trash lol,OFF
21699,there like one ex that still kinda cute bitch got fat,OFF
21700,there one flirt mad bitch inbox skrr skrr,OFF
21701,there enough day hour cheat shes suck dick right drain look mouth pussi,OFF
21702,there bad bitch ,OFF
21703,there someon ride around robinson walmart lawn mower ghetto headlight ad reallif,NOT
21704,there girl avi must get mani bitch,OFF
21705,there one dude stand school stay freshman girl girl school caus none fw bitch,OFF
21706,ut hoe goin ,OFF
21707,insan cigar trash foam done bump head rt foamwright insan like insan ,NOT
21708,bad bitch realli aint bad see pic aaliyah,OFF
21709,bird messi,NOT
21710,bitch aint shit forgot mention ,OFF
21711,bitch aint trust,OFF
21712,bitch aint playin jealous woman better research fbi,OFF
21713,bitch alway trippin,OFF
21714,bitch take forev doe,OFF
21715,bitch judg like experi life billion dollar club im high favor amp pretti damn well ,OFF
21716,bitch killin day,OFF
21717,bitch boringgggg,OFF
21718,bitch averag lmao  baddi  pretti girl like ,OFF
